InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544463,STK923,Item STK923,27,2025-06-21 09:05:44.763862,49.93,10626,United Kingdom
540818,STK274,Item STK274,8,2025-06-21 09:15:56.763862,22.69,11372,Germany
546176,STK249,Item STK249,23,2025-06-21 09:54:13.763862,17.96,11542,United Kingdom
545591,STK819,Item STK819,44,2025-06-21 10:00:58.763862,60.26,11535,Italy
538502,STK661,Item STK661,45,2025-06-21 10:07:39.763862,30.5,10695,India
C545401,STK675,Item STK675,-10,2025-06-21 10:09:26.763862,68.74,10607,Spain
551266,STK397,Item STK397,26,2025-06-21 10:17:13.763862,45.81,10962,Germany
550823,STK758,Item STK758,1,2025-06-21 10:17:40.763862,26.47,11032,Germany
541559,STK610,Item STK610,15,2025-06-21 10:24:42.763862,86.75,11937,Italy
550360,STK578,Item STK578,49,2025-06-21 10:27:49.763862,72.33,10615,Germany
545748,STK907,Item STK907,5,2025-06-21 10:29:34.763862,6.27,11871,Spain
548695,STK579,Item STK579,26,2025-06-21 10:32:05.763862,43.18,11425,United Kingdom
537855,STK242,Item STK242,12,2025-06-21 10:44:26.763862,42.58,11405,Canada
548763,STK174,Item STK174,40,2025-06-21 10:50:45.763862,55.04,11909,United Kingdom
547205,STK405,Item STK405,41,2025-06-21 10:51:18.763862,11.02,11929,Canada
549454,STK191,Item STK191,11,2025-06-21 11:12:18.763862,25.81,10312,USA
543550,STK656,Item STK656,4,2025-06-21 11:12:23.763862,60.36,11750,Spain
543050,STK156,Item STK156,47,2025-06-21 11:16:07.763862,47.79,11380,USA
C550502,STK908,Item STK908,-8,2025-06-21 11:16:27.763862,66.9,11894,USA
539325,STK361,Item STK361,40,2025-06-21 11:31:44.763862,96.04,10326,Germany
545735,STK170,Item STK170,16,2025-06-21 11:33:52.763862,86.43,10322,France
541331,STK702,Item STK702,33,2025-06-21 11:45:52.763862,97.25,10399,Italy
545037,STK704,Item STK704,33,2025-06-21 11:47:51.763862,27.24,11900,Spain
542357,STK260,Item STK260,49,2025-06-21 12:05:20.763862,24.9,11438,France
550315,STK132,Item STK132,31,2025-06-21 12:21:40.763862,59.37,10601,United Kingdom
550010,STK678,Item STK678,1,2025-06-21 12:22:25.763862,17.23,11868,Germany
536415,STK970,Item STK970,21,2025-06-21 12:23:52.763862,87.29,10238,Italy
544460,STK457,Item STK457,32,2025-06-21 12:33:38.763862,39.58,10789,Spain
542864,STK682,Item STK682,48,2025-06-21 12:43:28.763862,11.83,10623,India
550012,STK980,Item STK980,20,2025-06-21 13:03:28.763862,7.49,11114,India
545688,STK991,Item STK991,11,2025-06-21 13:09:57.763862,75.83,10784,USA
538708,STK300,Item STK300,45,2025-06-21 13:23:18.763862,31.05,11512,USA
541627,STK765,Item STK765,22,2025-06-21 13:23:41.763862,80.95,10591,Spain
544010,STK370,Item STK370,16,2025-06-21 13:27:56.763862,15.5,10670,Germany
540350,STK805,Item STK805,15,2025-06-21 13:33:54.763862,91.77,11432,Italy
549384,STK725,Item STK725,8,2025-06-21 13:34:58.763862,2.8,10655,United Kingdom
546549,STK889,Item STK889,38,2025-06-21 14:04:00.763862,28.37,11892,Canada
C543138,STK867,Item STK867,-19,2025-06-21 14:12:55.763862,64.35,11896,Canada
548266,STK710,Item STK710,14,2025-06-21 14:21:11.763862,84.89,11040,Italy
546662,STK744,Item STK744,13,2025-06-21 14:29:59.763862,89.68,11568,Spain
550216,STK628,Item STK628,12,2025-06-21 14:48:04.763862,53.36,10889,Spain
538381,STK756,Item STK756,12,2025-06-21 14:51:08.763862,43.72,11913,Germany
537545,STK567,Item STK567,3,2025-06-21 14:59:23.763862,43.13,10280,Germany
545213,STK192,Item STK192,2,2025-06-21 15:00:06.763862,66.1,10965,USA
545412,STK711,Item STK711,4,2025-06-21 15:00:53.763862,77.96,10305,Canada
541370,STK765,Item STK765,5,2025-06-21 15:12:03.763862,65.13,11243,United Kingdom
541578,STK919,Item STK919,36,2025-06-21 15:17:34.763862,43.13,11954,Italy
540811,STK139,Item STK139,15,2025-06-21 15:18:41.763862,81.93,10937,Spain
551080,STK109,Item STK109,31,2025-06-21 15:22:06.763862,18.94,11062,France
C542577,STK219,Item STK219,-4,2025-06-21 15:28:13.763862,49.66,10316,Germany
547881,STK681,Item STK681,27,2025-06-21 15:36:14.763862,16.72,11041,Germany
550157,STK903,Item STK903,9,2025-06-21 16:19:36.763862,21.12,11958,United Kingdom
546987,STK870,Item STK870,20,2025-06-21 16:19:54.763862,76.54,11434,Germany
538992,STK895,Item STK895,34,2025-06-21 16:25:17.763862,66.43,10167,USA
537230,STK341,Item STK341,40,2025-06-21 16:29:53.763862,69.71,10567,United Kingdom
548719,STK649,Item STK649,26,2025-06-21 16:33:29.763862,37.44,10057,France
544902,STK581,Item STK581,27,2025-06-21 16:44:03.763862,22.17,10080,United Kingdom
546328,STK853,Item STK853,27,2025-06-21 16:45:39.763862,68.56,11845,France
538175,STK626,Item STK626,14,2025-06-21 16:59:45.763862,26.52,11789,Spain
538248,STK904,Item STK904,41,2025-06-21 17:38:32.763862,28.84,11555,Germany
550926,STK926,Item STK926,22,2025-06-21 17:54:45.763862,50.59,10537,United Kingdom
550371,STK609,Item STK609,30,2025-06-21 17:58:17.763862,9.65,10768,Germany
548397,STK629,Item STK629,45,2025-06-21 18:06:25.763862,92.86,11283,India
543897,STK362,Item STK362,47,2025-06-21 18:09:59.763862,45.91,11140,Italy
542954,STK838,Item STK838,7,2025-06-21 18:16:22.763862,18.36,11591,Germany
C543296,STK315,Item STK315,-3,2025-06-21 18:39:45.763862,20.16,11382,India
540624,STK329,Item STK329,42,2025-06-21 18:42:20.763862,93.37,11166,United Kingdom
541847,STK904,Item STK904,26,2025-06-21 18:43:11.763862,42.48,10048,USA
539423,STK273,Item STK273,31,2025-06-21 18:48:47.763862,38.14,10647,United Kingdom
537751,STK751,Item STK751,10,2025-06-21 18:51:02.763862,26.56,11362,France
539632,STK193,Item STK193,44,2025-06-21 19:04:17.763862,91.69,10387,Germany
536380,STK729,Item STK729,6,2025-06-21 19:07:06.763862,70.54,10684,USA
541919,STK501,Item STK501,20,2025-06-21 19:08:46.763862,65.59,10408,United Kingdom
550926,STK758,Item STK758,47,2025-06-21 19:13:25.763862,93.76,11553,United Kingdom
547499,STK599,Item STK599,34,2025-06-21 19:14:31.763862,37.84,11992,Canada
544085,STK309,Item STK309,23,2025-06-21 19:15:54.763862,83.87,10594,USA
538153,STK876,Item STK876,47,2025-06-21 19:52:44.763862,22.66,10800,Canada
541695,STK334,Item STK334,28,2025-06-21 19:53:56.763862,18.4,11356,India
546068,STK200,Item STK200,44,2025-06-21 19:56:44.763862,73.71,11179,Canada
540395,STK556,Item STK556,14,2025-06-21 20:01:17.763862,46.67,10041,Italy
C538212,STK406,Item STK406,-9,2025-06-21 20:10:11.763862,60.11,11979,USA
544927,STK333,Item STK333,1,2025-06-21 20:18:58.763862,81.93,11635,France
544561,STK442,Item STK442,42,2025-06-21 20:27:23.763862,53.19,11345,United Kingdom
537011,STK264,Item STK264,34,2025-06-21 20:27:53.763862,17.76,10797,India
C541539,STK905,Item STK905,-5,2025-06-21 20:28:47.763862,38.91,11772,India
546829,STK407,Item STK407,2,2025-06-21 20:28:58.763862,33.27,11765,Germany
545959,STK510,Item STK510,47,2025-06-21 20:28:59.763862,20.63,11860,Italy
545610,STK626,Item STK626,38,2025-06-21 20:50:19.763862,48.61,10772,Canada
539499,STK900,Item STK900,20,2025-06-21 21:05:28.763862,82.11,11021,Canada
548595,STK713,Item STK713,40,2025-06-21 21:10:06.763862,62.98,11324,Canada
544240,STK160,Item STK160,23,2025-06-21 21:24:37.763862,79.2,10580,Italy
551316,STK668,Item STK668,17,2025-06-21 21:27:03.763862,26.53,11730,USA
550969,STK124,Item STK124,1,2025-06-21 21:36:36.763862,67.81,11721,USA
540392,STK295,Item STK295,7,2025-06-21 21:42:03.763862,29.57,11493,Germany
549618,STK407,Item STK407,17,2025-06-21 21:44:26.763862,67.51,10741,United Kingdom
546318,STK831,Item STK831,11,2025-06-21 21:50:10.763862,53.86,10567,Canada
544742,STK258,Item STK258,10,2025-06-21 22:04:13.763862,73.21,11130,France
C549868,STK328,Item STK328,-11,2025-06-21 22:05:50.763862,92.22,10678,Germany
549694,STK145,Item STK145,15,2025-06-21 22:13:12.763862,53.01,10772,Canada
547108,STK951,Item STK951,9,2025-06-21 22:31:41.763862,26.19,10404,Italy
541326,STK539,Item STK539,38,2025-06-21 22:40:19.763862,8.83,11933,Italy
545424,STK600,Item STK600,49,2025-06-21 22:46:13.763862,52.24,11772,Germany
548515,STK304,Item STK304,10,2025-06-21 22:52:13.763862,14.52,10463,India
548782,STK455,Item STK455,19,2025-06-21 23:02:38.763862,96.03,11070,India
546471,STK944,Item STK944,49,2025-06-21 23:04:55.763862,94.55,10533,Canada
548724,STK687,Item STK687,39,2025-06-21 23:11:39.763862,66.3,10886,Canada
542384,STK743,Item STK743,24,2025-06-21 23:41:20.763862,63.5,10419,Canada
547865,STK380,Item STK380,2,2025-06-21 23:43:10.763862,71.76,10909,USA
C549426,STK362,Item STK362,-7,2025-06-21 23:44:07.763862,21.37,11602,Canada
536890,STK487,Item STK487,16,2025-06-21 23:54:50.763862,7.12,11214,India
544560,STK758,Item STK758,40,2025-06-21 23:55:34.763862,92.08,10141,USA
546778,STK124,Item STK124,2,2025-06-22 00:09:00.763862,70.4,10702,Italy
550572,STK892,Item STK892,19,2025-06-22 00:28:43.763862,43.51,10034,Italy
551301,STK329,Item STK329,25,2025-06-22 00:35:23.763862,57.25,11927,USA
551108,STK462,Item STK462,38,2025-06-22 00:47:13.763862,30.07,10004,United Kingdom
543956,STK259,Item STK259,38,2025-06-22 00:48:21.763862,79.59,10381,Spain
541249,STK805,Item STK805,1,2025-06-22 00:59:00.763862,4.86,11850,United Kingdom
544080,STK760,Item STK760,23,2025-06-22 01:05:00.763862,29.29,10646,Germany
544016,STK219,Item STK219,26,2025-06-22 01:12:48.763862,41.91,10296,Spain
543062,STK249,Item STK249,9,2025-06-22 01:19:17.763862,97.39,10497,India
545854,STK166,Item STK166,5,2025-06-22 01:27:24.763862,54.89,11541,United Kingdom
C545454,STK724,Item STK724,-41,2025-06-22 01:42:49.763862,96.33,11786,India
549846,STK110,Item STK110,34,2025-06-22 01:49:19.763862,98.46,10002,United Kingdom
549592,STK113,Item STK113,49,2025-06-22 02:22:35.763862,3.99,10038,USA
546626,STK606,Item STK606,25,2025-06-22 02:26:44.763862,24.31,11806,Germany
550322,STK291,Item STK291,9,2025-06-22 02:44:26.763862,31.2,10072,France
548402,STK553,Item STK553,16,2025-06-22 02:58:25.763862,94.96,11768,United Kingdom
550539,STK175,Item STK175,33,2025-06-22 02:59:25.763862,39.8,10748,Italy
541771,STK696,Item STK696,46,2025-06-22 03:47:22.763862,19.45,11953,Italy
536842,STK786,Item STK786,33,2025-06-22 04:13:44.763862,11.76,11461,United Kingdom
543501,STK583,Item STK583,46,2025-06-22 04:16:56.763862,33.45,10899,France
551160,STK912,Item STK912,30,2025-06-22 04:16:59.763862,99.76,11158,United Kingdom
540870,STK657,Item STK657,44,2025-06-22 04:28:25.763862,58.42,11058,India
537828,STK604,Item STK604,2,2025-06-22 04:30:33.763862,27.28,11579,Germany
548604,STK583,Item STK583,41,2025-06-22 04:37:22.763862,49.08,11035,Canada
C543136,STK334,Item STK334,-5,2025-06-22 04:45:22.763862,78.1,11085,France
536600,STK599,Item STK599,19,2025-06-22 04:46:08.763862,22.35,11016,Spain
547623,STK592,Item STK592,42,2025-06-22 05:08:31.763862,17.05,10567,Germany
548510,STK743,Item STK743,15,2025-06-22 05:08:53.763862,26.48,10451,Spain
542172,STK105,Item STK105,36,2025-06-22 05:22:24.763862,34.14,10685,Spain
549162,STK736,Item STK736,29,2025-06-22 05:24:54.763862,71.28,11741,France
544619,STK367,Item STK367,20,2025-06-22 05:59:57.763862,24.58,11104,India
542588,STK701,Item STK701,46,2025-06-22 06:02:09.763862,47.65,10259,India
550604,STK761,Item STK761,23,2025-06-22 07:12:23.763862,13.71,11661,USA
539466,STK604,Item STK604,12,2025-06-22 07:26:44.763862,4.69,11600,France
540779,STK632,Item STK632,43,2025-06-22 07:29:33.763862,67.39,10728,Spain
546841,STK851,Item STK851,2,2025-06-22 07:39:31.763862,89.88,11001,United Kingdom
540427,STK630,Item STK630,13,2025-06-22 07:40:06.763862,8.7,11212,United Kingdom
549098,STK749,Item STK749,9,2025-06-22 07:42:14.763862,50.31,11754,USA
540022,STK131,Item STK131,30,2025-06-22 07:42:30.763862,8.15,10541,France
547625,STK702,Item STK702,39,2025-06-22 07:50:00.763862,31.58,11346,Canada
C546572,STK942,Item STK942,-4,2025-06-22 07:50:01.763862,84.94,10033,Canada
541308,STK230,Item STK230,6,2025-06-22 07:51:23.763862,45.98,11687,India
545296,STK372,Item STK372,48,2025-06-22 08:08:01.763862,54.82,10444,France
545988,STK436,Item STK436,46,2025-06-22 08:25:15.763862,50.55,11285,Canada
547617,STK985,Item STK985,13,2025-06-22 08:39:28.763862,26.05,11859,France
549032,STK333,Item STK333,29,2025-06-22 08:47:17.763862,10.67,10962,Italy
538231,STK306,Item STK306,24,2025-06-22 09:46:26.763862,12.3,11916,France
544131,STK394,Item STK394,41,2025-06-22 10:09:31.763862,44.21,11828,France
551157,STK254,Item STK254,8,2025-06-22 10:20:35.763862,31.53,10150,USA
548218,STK530,Item STK530,5,2025-06-22 10:36:28.763862,38.43,11451,Spain
546305,STK835,Item STK835,1,2025-06-22 10:43:35.763862,87.02,10869,Germany
546174,STK827,Item STK827,33,2025-06-22 10:44:32.763862,74.89,10871,Canada
542388,STK802,Item STK802,6,2025-06-22 10:57:52.763862,32.91,10767,Italy
546647,STK238,Item STK238,39,2025-06-22 11:14:42.763862,52.73,11398,Germany
C547720,STK155,Item STK155,-3,2025-06-22 11:17:10.763862,58.67,10748,India
537778,STK719,Item STK719,27,2025-06-22 11:17:22.763862,13.62,11347,United Kingdom
C545050,STK947,Item STK947,-1,2025-06-22 11:19:37.763862,48.59,11077,Spain
547755,STK126,Item STK126,19,2025-06-22 11:29:43.763862,20.48,10730,Canada
549999,STK107,Item STK107,43,2025-06-22 11:39:44.763862,25.76,10528,United Kingdom
541891,STK222,Item STK222,6,2025-06-22 12:05:19.763862,18.48,10627,Spain
548980,STK168,Item STK168,37,2025-06-22 12:07:30.763862,72.31,10989,Germany
545435,STK341,Item STK341,20,2025-06-22 12:17:15.763862,24.13,11093,USA
548543,STK735,Item STK735,10,2025-06-22 12:21:22.763862,37.03,11676,Germany
544644,STK316,Item STK316,7,2025-06-22 12:36:42.763862,90.37,11112,Italy
541818,STK746,Item STK746,29,2025-06-22 12:43:01.763862,30.24,11504,Italy
543480,STK297,Item STK297,8,2025-06-22 12:46:03.763862,60.97,10463,Canada
546808,STK158,Item STK158,35,2025-06-22 12:47:01.763862,19.95,11324,USA
550959,STK837,Item STK837,4,2025-06-22 12:50:47.763862,93.73,10116,Germany
546117,STK274,Item STK274,9,2025-06-22 13:04:06.763862,65.8,11283,Germany
548801,STK302,Item STK302,30,2025-06-22 13:18:39.763862,95.88,11186,India
543882,STK206,Item STK206,49,2025-06-22 13:26:36.763862,54.97,10120,USA
544457,STK422,Item STK422,46,2025-06-22 13:50:06.763862,41.22,11597,Italy
539158,STK542,Item STK542,33,2025-06-22 13:56:56.763862,61.8,10690,India
551201,STK430,Item STK430,14,2025-06-22 14:18:28.763862,80.73,11306,United Kingdom
538873,STK321,Item STK321,40,2025-06-22 14:22:52.763862,23.61,11498,Italy
546884,STK967,Item STK967,48,2025-06-22 14:41:01.763862,34.16,10649,India
550302,STK837,Item STK837,11,2025-06-22 14:42:01.763862,8.95,11792,USA
542254,STK196,Item STK196,43,2025-06-22 14:51:02.763862,82.38,11255,Canada
544146,STK735,Item STK735,26,2025-06-22 14:54:03.763862,93.33,11546,India
538859,STK978,Item STK978,44,2025-06-22 14:56:27.763862,33.28,10962,Germany
536767,STK754,Item STK754,45,2025-06-22 14:56:34.763862,17.3,11449,India
538552,STK413,Item STK413,21,2025-06-22 15:11:24.763862,12.48,10447,Germany
538023,STK867,Item STK867,16,2025-06-22 15:13:36.763862,10.84,11512,Canada
542363,STK653,Item STK653,19,2025-06-22 15:17:25.763862,55.29,10927,India
543850,STK216,Item STK216,3,2025-06-22 15:24:27.763862,73.67,10799,United Kingdom
546848,STK815,Item STK815,32,2025-06-22 15:28:31.763862,2.26,10430,United Kingdom
545104,STK329,Item STK329,48,2025-06-22 16:00:35.763862,5.63,11725,France
543946,STK501,Item STK501,43,2025-06-22 16:17:26.763862,83.22,10908,Spain
548817,STK879,Item STK879,17,2025-06-22 16:45:12.763862,22.17,10611,Italy
550492,STK512,Item STK512,34,2025-06-22 16:48:01.763862,20.37,11727,USA
549509,STK581,Item STK581,16,2025-06-22 16:57:55.763862,11.92,11278,India
537651,STK589,Item STK589,32,2025-06-22 16:58:03.763862,79.11,11872,France
C544928,STK511,Item STK511,-24,2025-06-22 16:58:52.763862,70.23,10806,Spain
551063,STK737,Item STK737,23,2025-06-22 17:26:24.763862,63.03,10521,USA
551002,STK487,Item STK487,19,2025-06-22 17:32:01.763862,20.45,11516,Germany
540082,STK340,Item STK340,5,2025-06-22 17:49:19.763862,10.35,10228,Italy
546834,STK620,Item STK620,4,2025-06-22 17:56:38.763862,92.09,11212,Germany
538547,STK201,Item STK201,21,2025-06-22 18:23:06.763862,96.78,11377,Italy
540779,STK673,Item STK673,7,2025-06-22 18:26:39.763862,63.19,11185,Canada
551126,STK200,Item STK200,8,2025-06-22 19:05:41.763862,1.8,11185,USA
547583,STK239,Item STK239,37,2025-06-22 19:06:01.763862,6.73,11949,Italy
545899,STK791,Item STK791,38,2025-06-22 19:44:45.763862,24.35,10107,Germany
539235,STK358,Item STK358,13,2025-06-22 20:06:28.763862,7.0,11979,France
541180,STK945,Item STK945,44,2025-06-22 20:10:22.763862,42.64,10573,France
541252,STK354,Item STK354,16,2025-06-22 20:25:32.763862,54.56,11139,Italy
548606,STK968,Item STK968,6,2025-06-22 20:31:54.763862,81.75,11786,India
538119,STK460,Item STK460,46,2025-06-22 21:09:25.763862,30.64,10904,India
C538964,STK572,Item STK572,-3,2025-06-22 21:14:26.763862,14.16,10099,United Kingdom
550574,STK365,Item STK365,40,2025-06-22 21:16:02.763862,65.26,10620,France
543480,STK266,Item STK266,18,2025-06-22 21:26:26.763862,69.43,11482,France
546991,STK759,Item STK759,2,2025-06-22 21:39:09.763862,12.38,10434,India
543697,STK753,Item STK753,46,2025-06-22 21:42:18.763862,18.67,10750,Spain
542963,STK889,Item STK889,11,2025-06-22 21:53:07.763862,52.67,10238,USA
540081,STK174,Item STK174,18,2025-06-22 21:56:48.763862,6.12,10113,United Kingdom
538971,STK955,Item STK955,29,2025-06-22 22:13:35.763862,35.41,11422,Canada
551128,STK940,Item STK940,33,2025-06-22 22:24:56.763862,56.3,11055,France
543208,STK845,Item STK845,21,2025-06-22 22:27:58.763862,20.2,10639,France
545543,STK397,Item STK397,27,2025-06-22 22:29:19.763862,19.19,11533,India
542546,STK554,Item STK554,8,2025-06-22 22:32:41.763862,33.03,10863,Spain
536990,STK293,Item STK293,40,2025-06-22 23:03:37.763862,15.25,11975,France
547004,STK568,Item STK568,43,2025-06-22 23:29:10.763862,56.68,11602,France
536871,STK250,Item STK250,44,2025-06-22 23:46:26.763862,58.03,11905,Spain
536932,STK268,Item STK268,14,2025-06-22 23:55:17.763862,33.36,10943,United Kingdom
550090,STK253,Item STK253,3,2025-06-22 23:56:56.763862,77.64,10665,Germany
537568,STK914,Item STK914,26,2025-06-22 23:59:34.763862,50.02,11182,Canada
543368,STK714,Item STK714,37,2025-06-23 00:00:28.763862,13.74,11877,France
C540737,STK782,Item STK782,-2,2025-06-23 00:04:40.763862,1.21,10389,Canada
C542013,STK491,Item STK491,-16,2025-06-23 00:13:49.763862,95.71,11629,USA
C543635,STK846,Item STK846,-13,2025-06-23 00:25:05.763862,27.92,10389,USA
548151,STK110,Item STK110,44,2025-06-23 00:40:16.763862,81.03,11006,United Kingdom
540429,STK954,Item STK954,14,2025-06-23 00:45:24.763862,90.26,10553,Italy
C542122,STK491,Item STK491,-11,2025-06-23 00:57:40.763862,77.14,10468,Germany
539091,STK166,Item STK166,20,2025-06-23 01:06:54.763862,59.88,11074,Italy
543664,STK767,Item STK767,8,2025-06-23 01:13:10.763862,58.87,10632,Italy
543448,STK992,Item STK992,34,2025-06-23 01:15:50.763862,39.8,10551,Germany
C549497,STK170,Item STK170,-2,2025-06-23 01:20:25.763862,15.67,10309,India
546568,STK650,Item STK650,10,2025-06-23 01:29:59.763862,80.16,10832,Germany
C541240,STK220,Item STK220,-34,2025-06-23 01:34:49.763862,85.59,10711,France
546129,STK200,Item STK200,9,2025-06-23 01:36:12.763862,97.31,10756,France
539950,STK169,Item STK169,44,2025-06-23 01:41:56.763862,81.02,10116,Italy
550344,STK126,Item STK126,20,2025-06-23 01:53:28.763862,56.1,10968,Italy
551326,STK492,Item STK492,10,2025-06-23 01:54:54.763862,43.95,10654,USA
549224,STK934,Item STK934,22,2025-06-23 01:57:44.763862,74.77,11457,France
548962,STK193,Item STK193,28,2025-06-23 01:58:39.763862,40.56,10221,India
537786,STK641,Item STK641,23,2025-06-23 02:12:08.763862,64.26,10862,United Kingdom
C544911,STK244,Item STK244,-13,2025-06-23 02:25:11.763862,12.45,11322,India
C551107,STK653,Item STK653,-16,2025-06-23 02:30:10.763862,51.49,10894,India
541797,STK413,Item STK413,41,2025-06-23 02:37:26.763862,74.29,10568,Italy
538877,STK470,Item STK470,16,2025-06-23 02:43:38.763862,82.28,11440,Italy
C540044,STK378,Item STK378,-26,2025-06-23 02:46:22.763862,75.17,11031,Germany
C537399,STK822,Item STK822,-34,2025-06-23 02:50:11.763862,36.83,10165,United Kingdom
540657,STK222,Item STK222,38,2025-06-23 02:55:02.763862,5.32,10238,Spain
537587,STK847,Item STK847,47,2025-06-23 03:06:55.763862,21.99,10447,Spain
540329,STK246,Item STK246,31,2025-06-23 03:11:17.763862,34.62,11239,Canada
537105,STK442,Item STK442,7,2025-06-23 03:24:44.763862,63.87,11838,Italy
